Domain,Company,Website,Location,Contact,Rating,Review Count,Hourly Rate,Min Project Size,Employee Size
Artificial Intelligence,Beyond Analysis,http://www.beyondanalysis.info,"London, United Kingdom",+44 (0) 203 432 4323,4.75,8 reviews,$150 - $199 / hr,"$10,000+",50 - 249
Artificial Intelligence,CronJ IT Technologies,https://www.cronj.com/,"Bengaluru, India",+91-7093705150,4.9,15 reviews,< $25 / hr,"$1,000+",50 - 249
Artificial Intelligence,It-Jim,https://www.it-jim.com/,"Kharkiv, Ukraine",+380668205318,4.89,9 reviews,$50 - $99 / hr,"$5,000+",10 - 49
Artificial Intelligence,DLabs.AI,https://dlabs.ai/,"Gdańsk, Poland",+48.58.743.64.17,4.89,9 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,F(x) Data Labs Pvt Ltd,https://htree.plus,"Ahmedabad, India",09727999595,4.93,7 reviews,$25 - $49 / hr,"$1,000+",10 - 49
Artificial Intelligence,Addepto,https://addepto.com/,"Warsaw, Poland",735599277,5.0,9 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,Fayrix,http://www.fayrix.com/,"Ra'anana, Israel",97293740180,4.9,15 reviews,< $25 / hr,"$5,000+","1,000 - 9,999"
Artificial Intelligence,Tempesta Technologies,https://tempesta-tech.com/development-services,"Seattle, WA",+1(206)801-6131,4.93,7 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,Lotus Labs Inc,https://lotuslabs.ai/,"Chandler, AZ",4806509453,5.0,4 reviews,$100 - $149 / hr,"$50,000+",10 - 49
Artificial Intelligence,Knoldus Inc.,https://www.knoldus.com/connect/contact-us,"Mississauga, Canada",+(1) 647-467-4396,4.75,8 reviews,$50 - $99 / hr,"$100,000+",250 - 999
Artificial Intelligence,Integrio Systems,https://integrio.net/,"Vancouver, Canada",1-888-338-7638,4.94,9 reviews,$25 - $49 / hr,"$10,000+",50 - 249
Artificial Intelligence,Pro Vision Lab,https://provisionlab.com/,"Kyiv, Ukraine",+1 929 999 73 89,5.0,3 reviews,$25 - $49 / hr,"$5,000+",10 - 49
Artificial Intelligence,CBOT,http://www.cbot.ai,"Istanbul, Turkey",00902126916162,5.0,1 review,Undisclosed,Undisclosed,10 - 49
Artificial Intelligence,Waverley Software,https://waverleysoftware.com/,"Palo Alto, CA",+1 (650) 238-9205,4.87,27 reviews,$25 - $49 / hr,"$50,000+",250 - 999
Artificial Intelligence,Stermedia,https://stermedia.ai,"Wrocław, Poland",+48 695 396 911,4.5,3 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,eidos.ai,https://eidos.ai/,"Montevideo, Uruguay",+1 415 854 9844,4.9,5 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,Mototech Group,https://mototech.us/,"Oakton, VA",5713467271,4.8,5 reviews,Undisclosed,"$50,000+",50 - 249
Artificial Intelligence,"Algoscale Technologies, Inc.",https://algoscale.com/,"Noida, India",+1 650 603 0068,4.83,6 reviews,$25 - $49 / hr,"$10,000+",50 - 249
Artificial Intelligence,MindTitan,https://mindtitan.com/,"Tallinn, Estonia",+372 5668 8239,5.0,1 review,$100 - $149 / hr,"$1,000+",10 - 49
Artificial Intelligence,Neurons Lab,https://neurons-lab.com/,"London, United Kingdom",+44 330 027 2146,5.0,3 reviews,$50 - $99 / hr,"$5,000+",10 - 49
Artificial Intelligence,Preste,http://www.preste.ai,"Paris, France",+33 1 73 01 94 46,5.0,3 reviews,$50 - $99 / hr,"$10,000+",2 - 9
Artificial Intelligence,INTERSOG,https://intersog.com/,"Chicago, IL",+18334683776,4.56,9 reviews,$50 - $99 / hr,"$5,000+",50 - 249
Artificial Intelligence,DataArt,https://www.dataart.com/services-and-technology,"New York, NY",+12123784108,4.96,12 reviews,$50 - $99 / hr,"$50,000+","1,000 - 9,999"
Artificial Intelligence,IDATHA,http://idatha.com/,"Montevideo, Uruguay",+598.2708.0808,5.0,2 reviews,$50 - $99 / hr,Undisclosed,10 - 49
Artificial Intelligence,Day One Technologies,https://www.day1tech.com/,"Bengaluru, India",9036044989,4.8,5 reviews,$50 - $99 / hr,"$50,000+",50 - 249
Artificial Intelligence,WeAreBrain,https://www.wearebrain.com,"Amsterdam, Netherlands",+31633990235,4.94,8 reviews,$50 - $99 / hr,"$5,000+",50 - 249
Artificial Intelligence,Accubits Technologies Inc,https://accubits.com/,"Vienna, VA",+1 703 337 3121,4.71,12 reviews,$25 - $49 / hr,"$5,000+",50 - 249
Artificial Intelligence,Valiance Solutions,http://www.valiancesolutions.com,"Noida, India",8750068961,4.5,1 review,$100 - $149 / hr,"$10,000+",10 - 49
Artificial Intelligence,QuantUp,http://quantup.pl,"Wrocław, Poland",+48 71 707 03 35,4.88,4 reviews,$50 - $99 / hr,"$25,000+",10 - 49
Artificial Intelligence,Ignited S.A.,http://www.ignited.ai,"Wrocław, Poland",664929993,5.0,2 reviews,$100 - $149 / hr,"$10,000+",10 - 49
Artificial Intelligence,BroutonLab,https://broutonlab.com,"Rostov-on-Don, Russia",+79882576458,4.83,3 reviews,$50 - $99 / hr,"$5,000+",10 - 49
Artificial Intelligence,SoftwareMill,http://softwaremill.com,"Warszawa, Poland",0048221881133,4.92,26 reviews,$50 - $99 / hr,"$25,000+",50 - 249
Artificial Intelligence,DeCypher DataLabs LLC,https://www.decypherdatalabs.com/,"Chicago, IL",3123162942,5.0,4 reviews,$200 - $300 / hr,"$10,000+",Freelancer
Artificial Intelligence,Xyonix,https://www.xyonix.com,"Seattle, WA",2064148133,4.75,2 reviews,$200 - $300 / hr,"$5,000+",2 - 9
Artificial Intelligence,Sparkbit,http://www.sparkbit.pl/,"Warszawa, Poland",661583652,4.85,13 reviews,$50 - $99 / hr,"$5,000+",10 - 49
Artificial Intelligence,KODA Bots,https://kodabots.com,"Wrocław, Poland",+48 607 104 912,5.0,7 reviews,$25 - $49 / hr,"$10,000+",10 - 49
Artificial Intelligence,Data Science UA,https://data-science-ua.com/,"Kyiv, Ukraine",+380990552392,4.92,6 reviews,$25 - $49 / hr,"$10,000+",10 - 49
Artificial Intelligence,Napoleon IT,https://napoleonit.com/,"Reston, VA",+1 (571) 210-0571,4.9,10 reviews,$25 - $49 / hr,"$25,000+",50 - 249
Artificial Intelligence,Manas AI,https://manas.ai/,"London, United Kingdom",07834845738,5.0,1 review,Undisclosed,"$75,000+",10 - 49
Artificial Intelligence,Serokell OÜ,http://serokell.io/,"Kesklinna, Estonia",3726346115,4.79,7 reviews,$100 - $149 / hr,"$25,000+",50 - 249
Artificial Intelligence,Cartesian DataSciences,https://www.cartesiandatasciences.com/contact,"Tucson, AZ",520-447-4488,4.83,3 reviews,Undisclosed,"$10,000+",50 - 249
Artificial Intelligence,Botosynthesis,http://www.botosynthesis.com,"Udaipur, India",8290266803,4.92,13 reviews,$25 - $49 / hr,"$1,000+",2 - 9
Artificial Intelligence,Fast Data Science,https://fastdatascience.com,"Thornton Heath, United Kingdom",07906331524,5.0,1 review,$200 - $300 / hr,"$1,000+",2 - 9
Artificial Intelligence,OrNsoft Corporation,https://www.ornsoft.com,"Miami, FL",(888) 808-9498,5.0,1 review,$100 - $149 / hr,Undisclosed,50 - 249
Artificial Intelligence,Deep Vision,https://www.deepvisionai.com/,"Costa Mesa, GA",714 906-7113,4.5,1 review,$300+ / hr,"$5,000+",10 - 49
Artificial Intelligence,FalcoMatics,https://falcomatics.com,"Plano, TX",8888999885,5.0,1 review,$25 - $49 / hr,"$5,000+",10 - 49
Artificial Intelligence,Noctuai,https://noctuai.com/,"Warszawa, Poland",+48510002513,4.75,2 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,Teksun Inc,https://teksun.com,"San Francisco, CA",+1 (415) 851-7851,5.0,2 reviews,$25 - $49 / hr,"$10,000+",250 - 999
Artificial Intelligence,DataToBiz,https://www.datatobiz.com/,"Sahibzada Ajit Singh Nagar, India",07009935623,4.5,3 reviews,$25 - $49 / hr,"$10,000+",10 - 49
Artificial Intelligence,DataObrii,https://dataobrii.com/,"London, United Kingdom",447498517610,5.0,1 review,Undisclosed,Undisclosed,10 - 49
Artificial Intelligence,Bohemian AI,https://bohemian.ai/,"Prague, Czech Republic",+420 736 678 194,5.0,2 reviews,$50 - $99 / hr,"$10,000+",2 - 9
Artificial Intelligence,CodeJunkie,https://www.codejunkie.co/,"Walnut, CA",+1 (440) 297-2974,5.0,6 reviews,$25 - $49 / hr,"$10,000+",10 - 49
Artificial Intelligence,Ample Insight,https://www.ampleinsight.com,"Brampton, Canada",(437) 600-6010,5.0,4 reviews,$100 - $149 / hr,"$10,000+",10 - 49
Artificial Intelligence,Perficient Latin America,https://nearshore.perficient.com/,"Medellín, Colombia",1-855-411-7738,4.71,21 reviews,$50 - $99 / hr,"$75,000+",250 - 999
Artificial Intelligence,WebOccult Technologies,https://www.weboccult.com/,"Ahmedabad, India",+91 (909) 9098 475,4.88,4 reviews,< $25 / hr,"$1,000+",50 - 249
Artificial Intelligence,Dex Technologies,https://dex.re,"Kyiv, Ukraine",+18888799266,5.0,1 review,$50 - $99 / hr,"$5,000+",2 - 9
Artificial Intelligence,The Dayhuff Group,http://www.dayhuffgroup.com,"Worthington, OH",614.854.9999,4.62,4 reviews,$150 - $199 / hr,Undisclosed,50 - 249
Artificial Intelligence,RevolveAI,https://www.revolveai.com,"Islamabad, Pakistan",(+92) 51 8356104,5.0,4 reviews,$25 - $49 / hr,"$10,000+",10 - 49
Artificial Intelligence,Dividato AI Software Development,http://ai.dividato.com,"Córdoba, Argentina",+54 9 351 5142785,5.0,1 review,$25 - $49 / hr,"$25,000+",50 - 249
Artificial Intelligence,Zpoken,https://zpoken.ai,"Kyiv, Ukraine",380967714315,4.88,4 reviews,$25 - $49 / hr,"$5,000+",10 - 49
Artificial Intelligence,Cedex Technologies LLP,https://www.cedextech.com/,"Kochi, India",+91 484 405 1750,4.88,4 reviews,< $25 / hr,"$5,000+",10 - 49
Artificial Intelligence,MIM Solutions,https://www.mim-solutions.ai/,"Warsaw, Poland",606366958,5.0,2 reviews,$50 - $99 / hr,"$10,000+",10 - 49
Artificial Intelligence,SmartCat,https://www.smartcat.io/,"Novi Sad, Serbia",+381.069.54.04.007,5.0,3 reviews,$50 - $99 / hr,"$5,000+",10 - 49
Artificial Intelligence,Infopulse,https://www.infopulse.com/,"Kyiv, Ukraine",+380 44 585 25 00,4.72,9 reviews,$50 - $99 / hr,"$50,000+","1,000 - 9,999"
Artificial Intelligence,Cognitive Machines,https://cognitivemachines.uk/,"Bengaluru, India",06380601726,5.0,1 review,$50 - $99 / hr,"$25,000+",10 - 49
Artificial Intelligence,Lemay.ai,https://www.lemay.ai/,"Ottawa, Canada",1-(855)-LEMAY-AI,4.86,7 reviews,$200 - $300 / hr,"$25,000+",10 - 49
Artificial Intelligence,Limerine Software Pvt Ltd,https://limerine.com,"Gurugram, India",8745081109,5.0,1 review,< $25 / hr,"$1,000+",2 - 9
Artificial Intelligence,Sogo Services,https://www.sogoservices.com,"Tel Aviv-Yafo, Israel",+972544749435,4.83,3 reviews,Undisclosed,Undisclosed,10 - 49
Artificial Intelligence,NeuroSYS,http://www.neurosys.com/,"Wrocław, Poland",+48 660 715 653,4.5,9 reviews,$50 - $99 / hr,"$25,000+",50 - 249
Artificial Intelligence,Beneath Analytics,https://beneath.co.in,"Ahmedabad, India",8866571302,5.0,6 reviews,$25 - $49 / hr,"$1,000+",10 - 49
Artificial Intelligence,Korah Limited,http://korahlimited.com/,"Markham, Canada",9054708488,4.88,4 reviews,Undisclosed,"$1,000+",10 - 49
Artificial Intelligence,Elucidate,http://www.elucidate.ai,"Sandton, South Africa",0110839070,5.0,2 reviews,$100 - $149 / hr,"$10,000+",10 - 49
Artificial Intelligence,Alpine Intuition,https://www.alpineintuition.ch,"Lonay, Switzerland",0788783138,5.0,2 reviews,Undisclosed,Undisclosed,10 - 49
